CODGEO;LIBGEO;EPCI;LIBEPCI;DEP;REG;NOM_DEPT;NOM_REG,,
53046;Le Buret;245300223;CC du Pays de Meslay-Grez;53;52;MAYENNE;PAYS DE LA LOIRE,,
53053;Champgenéteux;200033298;CC des Coëvrons;53;52;MAYENNE;PAYS DE LA LOIRE,,
53090;Denazé;200048551;CC du Pays de Craon;53;52;MAYENNE;PAYS DE LA LOIRE,,
53096;Ernée;245300355;CC de l'Ernée;53;52;MAYENNE;PAYS DE LA LOIRE,,
53105;Gesnes;200033298;CC des Coëvrons;53;52;MAYENNE;PAYS DE LA LOIRE,,
53133;Lignières-Orgères;200042182;CC du Mont des Avaloirs;53;52;MAYENNE;PAYS DE LA LOIRE,,
53168;Nuillé-sur-Vicoin;245300330;CA de Laval;53;52;MAYENNE;PAYS DE LA LOIRE,,
53199;Saint-Aubin-Fosse-Louvain;245300389;CC du Bocage Mayennais;53;52;MAYENNE;PAYS DE LA LOIRE,,
53231;Saint-Laurent-des-Mortiers;245300447;CC du Pays de Château-Gontier;53;52;MAYENNE;PAYS DE LA LOIRE,,
53250;Saint-Poix;200048551;CC du Pays de Craon;53;52;MAYENNE;PAYS DE LA LOIRE,,
53259;Senonnes;200048551;CC du Pays de Craon;53;52;MAYENNE;PAYS DE LA LOIRE,,
44002;Aigrefeuille-sur-Maine;200067635;CA Clisson Sèvre et Maine;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44021;Villeneuve-en-Retz;200071546;CC Sud Retz Atlantique;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44026;Carquefou;244400404;Nantes Métropole;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44045;Cordemais;200072734;CC Estuaire et Sillon;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44075;Issé;200072726;CC Châteaubriant-Derval;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44084;Le Loroux-Bottereau;200067866;CC Sèvre et Loire;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44090;La Marne;200071546;CC Sud Retz Atlantique;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44201;Sucé-sur-Erdre;244400503;CC d'Erdre et Gesvres;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44205;Les Touches;244400503;CC d'Erdre et Gesvres;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
49065;Les Hauts d'Anjou;200071868;CC des Vallées du Haut-Anjou;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49090;Cheffes;200068955;CC Anjou Loir et Sarthe;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49109;Coron;200071678;CA du Choletais;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49201;La Ménitré;244900882;CC Baugeois Vallée;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49353;Trélazé;244900015;CU Angers Loire Métropole;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
72006;Arçonnay;246100663;CU d'Alençon;72;52;SARTHE;PAYS DE LA LOIRE,,
72059;Chantenay-Villedieu;200040475;CC Loué - Brûlon - Noyen;72;52;SARTHE;PAYS DE LA LOIRE,,
72074;Chemiré-en-Charnie;200040475;CC Loué - Brûlon - Noyen;72;52;SARTHE;PAYS DE LA LOIRE,,
72104;Courgains;200072676;CC Maine Saosnois;72;52;SARTHE;PAYS DE LA LOIRE,,
72133;Fillé;247200629;CC du Val de Sarthe;72;52;SARTHE;PAYS DE LA LOIRE,,
72145;Le Grez;200072718;CC de la Champagne Conlinoise et du Pays de Sillé;72;52;SARTHE;PAYS DE LA LOIRE,,
72178;Maisoncelles;200072684;CC Le Gesnois Bilurien;72;52;SARTHE;PAYS DE LA LOIRE,,
72225;Oisseau-le-Petit;200072700;CC Haute Sarthe Alpes Mancelles;72;52;SARTHE;PAYS DE LA LOIRE,,
72234;Pezé-le-Robert;200072718;CC de la Champagne Conlinoise et du Pays de Sillé;72;52;SARTHE;PAYS DE LA LOIRE,,
72244;Précigné;247200090;CC de Sablé-sur-Sarthe;72;52;SARTHE;PAYS DE LA LOIRE,,
72265;Saint-Aignan;200072676;CC Maine Saosnois;72;52;SARTHE;PAYS DE LA LOIRE,,
72280;Saint-Georges-du-Bois;247200132;CU Le Mans Métropole;72;52;SARTHE;PAYS DE LA LOIRE,,
72315;Saint-Rémy-de-Sillé;200072718;CC de la Champagne Conlinoise et du Pays de Sillé;72;52;SARTHE;PAYS DE LA LOIRE,,
72342;Souvigné-sur-Même;247200686;CC du Pays de l'huisne Sarthoise;72;52;SARTHE;PAYS DE LA LOIRE,,
85004;Angles;200071900;CC Moutierrois Talmondais;85;52;VENDEE;PAYS DE LA LOIRE,,
85039;La Bruffière;200070233;CC Terres de Montaigu,Cc Montaigu-Rocheservière;85;52;VENDEE;PAYS DE LA LOIRE,
85074;La Couture;200073260;CC Sud Vendée Littoral;85;52;VENDEE;PAYS DE LA LOIRE,,
85082;Les Epesses;248500621;CC du Pays des Herbiers;85;52;VENDEE;PAYS DE LA LOIRE,,
85154;Mouilleron-Saint-Germain;248500415;CC du Pays de la Châtaigneraie;85;52;VENDEE;PAYS DE LA LOIRE,,
85178;Le Poiré-sur-Vie;200072882;CC de Vie et Boulogne;85;52;VENDEE;PAYS DE LA LOIRE,,
85196;Saint-André-Goule-d'Oie;200071918;CC du Pays de Saint-Fulgent - les Essarts;85;52;VENDEE;PAYS DE LA LOIRE,,
85223;Sainte-Hermine;200073260;CC Sud Vendée Littoral;85;52;VENDEE;PAYS DE LA LOIRE,,
44125;Piriac-sur-Mer;244400610;CA de la Presqu'île de Guérande Atlantique (Cap Atlantique);44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44166;Saint-Jean-de-Boiseau;244400404;Nantes Métropole;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44204;Thouaré-sur-Loire;244400404;Nantes Métropole;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
49022;Beaulieu-sur-Layon;200071553;CC Loire Layon Aubance;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49089;Chazé-sur-Argos;244900809;CC Anjou Bleu Communauté;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49107;Cornillé-les-Caves;200068955;CC Anjou Loir et Sarthe;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49167;Les Garennes sur Loire;200071553;CC Loire Layon Aubance;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49236;Passavant-sur-Layon;200071678;CA du Choletais;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49257;Les Rairies;200068955;CC Anjou Loir et Sarthe;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49261;Les Rosiers-sur-Loire;200071876;CA Saumur Val de Loire;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49262;Rou-Marson;200071876;CA Saumur Val de Loire;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49291;Saint-Just-sur-Dive;200071876;CA Saumur Val de Loire;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49355;Trémentines;200071678;CA du Choletais;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49362;Varrains;200071876;CA Saumur Val de Loire;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
44007;Avessac;243500741;CC du Pays de Redon;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44044;Conquereuil;243500741;CC du Pays de Redon;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44072;Herbignac;244400610;CA de la Presqu'île de Guérande Atlantique (Cap Atlantique);44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
53012;Athée;200048551;CC du Pays de Craon;53;52;MAYENNE;PAYS DE LA LOIRE,,
53017;Val-du-Maine;245300223;CC du Pays de Meslay-Grez;53;52;MAYENNE;PAYS DE LA LOIRE,,
53041;Brains-sur-les-Marches;200048551;CC du Pays de Craon;53;52;MAYENNE;PAYS DE LA LOIRE,,
53080;Couptrain;200042182;CC du Mont des Avaloirs;53;52;MAYENNE;PAYS DE LA LOIRE,,
53153;Mézangers;200033298;CC des Coëvrons;53;52;MAYENNE;PAYS DE LA LOIRE,,
53157;Montigné-le-Brillant;245300330;CA de Laval;53;52;MAYENNE;PAYS DE LA LOIRE,,
53195;Sacé;200055887;CC Mayenne Communauté;53;52;MAYENNE;PAYS DE LA LOIRE,,
53202;Saint-Berthevin-la-Tannière;245300389;CC du Bocage Mayennais;53;52;MAYENNE;PAYS DE LA LOIRE,,
53204;Saint-Calais-du-Désert;200042182;CC du Mont des Avaloirs;53;52;MAYENNE;PAYS DE LA LOIRE,,
85087;Faymoreau;248500563;CC Vendée,Sèvre,Autise;85;52;VENDEE;PAYS DE LA LOIRE
85174;Petosse;200071934;CC Pays de Fontenay-Vendée;85;52;VENDEE;PAYS DE LA LOIRE,,
85197;Montréverd;200070233;CC Terres de Montaigu,Cc Montaigu-Rocheservière;85;52;VENDEE;PAYS DE LA LOIRE,
85222;Saint-Gilles-Croix-de-Vie;200023778;CC du Pays de Saint Gilles-Croix-de-Vie;85;52;VENDEE;PAYS DE LA LOIRE,,
85229;Saint-Hilaire-de-Voust;248500415;CC du Pays de la Châtaigneraie;85;52;VENDEE;PAYS DE LA LOIRE,,
85256;Saint-Michel-le-Cloucq;200071934;CC Pays de Fontenay-Vendée;85;52;VENDEE;PAYS DE LA LOIRE,,
85259;Saint-Paul-en-Pareds;248500621;CC du Pays des Herbiers;85;52;VENDEE;PAYS DE LA LOIRE,,
85266;Saint-Prouant;248500340;CC Pays de Chantonnay;85;52;VENDEE;PAYS DE LA LOIRE,,
85278;Saint-Vincent-sur-Jard;200071900;CC Moutierrois Talmondais;85;52;VENDEE;PAYS DE LA LOIRE,,
85290;Thiré;200073260;CC Sud Vendée Littoral;85;52;VENDEE;PAYS DE LA LOIRE,,
72015;Les Aulneaux;200072676;CC Maine Saosnois;72;52;SARTHE;PAYS DE LA LOIRE,,
72027;Beaumont-sur-Dême;200070373;CC Loir-Lucé-Bercé;72;52;SARTHE;PAYS DE LA LOIRE,,
72049;La Bruère-sur-Loir;200073112;CC Sud Sarthe;72;52;SARTHE;PAYS DE LA LOIRE,,
72054;Champagné;247200132;CU Le Mans Métropole;72;52;SARTHE;PAYS DE LA LOIRE,,
72058;Changé;247200421;CC du Sud Est du Pays Manceau;72;52;SARTHE;PAYS DE LA LOIRE,,
72066;La Chapelle-Saint-Fray;200072718;CC de la Champagne Conlinoise et du Pays de Sillé;72;52;SARTHE;PAYS DE LA LOIRE,,
72077;Chenu;200073112;CC Sud Sarthe;72;52;SARTHE;PAYS DE LA LOIRE,,
72099;Courceboeufs;200068963;CC Maine Coeur de Sarthe;72;52;SARTHE;PAYS DE LA LOIRE,,
72144;Gréez-sur-Roc;247200686;CC du Pays de l'huisne Sarthoise;72;52;SARTHE;PAYS DE LA LOIRE,,
72337;Sougé-le-Ganelon;200072700;CC Haute Sarthe Alpes Mancelles;72;52;SARTHE;PAYS DE LA LOIRE,,
72338;Souillé;200068963;CC Maine Coeur de Sarthe;72;52;SARTHE;PAYS DE LA LOIRE,,
72091;Contilly;200072676;CC Maine Saosnois;72;52;SARTHE;PAYS DE LA LOIRE,,
72093;Cormes;247200686;CC du Pays de l'huisne Sarthoise;72;52;SARTHE;PAYS DE LA LOIRE,,
72136;Fontenay-sur-Vègre;200040475;CC Loué - Brûlon - Noyen;72;52;SARTHE;PAYS DE LA LOIRE,,
72176;Le Lude;200073112;CC Sud Sarthe;72;52;SARTHE;PAYS DE LA LOIRE,,
72201;Moncé-en-Saosnois;200072676;CC Maine Saosnois;72;52;SARTHE;PAYS DE LA LOIRE,,
72231;Parigné-l'Évêque;247200421;CC du Sud Est du Pays Manceau;72;52;SARTHE;PAYS DE LA LOIRE,,
72297;Saint-Marceau;200072700;CC Haute Sarthe Alpes Mancelles;72;52;SARTHE;PAYS DE LA LOIRE,,
72322;Saint-Ulphace;247200686;CC du Pays de l'huisne Sarthoise;72;52;SARTHE;PAYS DE LA LOIRE,,
72374;Villaines-la-Carelle;200072676;CC Maine Saosnois;72;52;SARTHE;PAYS DE LA LOIRE,,
72382;Volnay;200072684;CC Le Gesnois Bilurien;72;52;SARTHE;PAYS DE LA LOIRE,,
44037;Château-Thébaud;200067635;CA Clisson Sèvre et Maine;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44058;Fercé;200072726;CC Châteaubriant-Derval;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44101;La Montagne;244400404;Nantes Métropole;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44124;Le Pin;244400552;CC du Pays d'Ancenis;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44160;Saint-Géréon;244400552;CC du Pays d'Ancenis;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44187;Saint-Père-en-Retz;244400586;CC du Sud-Estuaire;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
49008;Angrie;244900809;CC Anjou Bleu Communauté;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49182;Louresse-Rochemenier;200071876;CA Saumur Val de Loire;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49240;La Plaine;200071678;CA du Choletais;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49358;Turquant;200071876;CA Saumur Val de Loire;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49370;Verrie;200071876;CA Saumur Val de Loire;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
85066;Chavagnes-les-Redoux;248500464;CC du Pays de Pouzauges;85;52;VENDEE;PAYS DE LA LOIRE,,
85099;Le Girouard;248500530;CC du Pays des Achards;85;52;VENDEE;PAYS DE LA LOIRE,,
85105;Le Gué-de-Velluire;200073260;CC Sud Vendée Littoral;85;52;VENDEE;PAYS DE LA LOIRE,,
85121;Le Langon;200071934;CC Pays de Fontenay-Vendée;85;52;VENDEE;PAYS DE LA LOIRE,,
85133;Maillezais;248500563;CC Vendée,Sèvre,Autise;85;52;VENDEE;PAYS DE LA LOIRE
85135;Mareuil-sur-Lay-Dissais;200073260;CC Sud Vendée Littoral;85;52;VENDEE;PAYS DE LA LOIRE,,
85177;Le Poiré-sur-Velluire;200071934;CC Pays de Fontenay-Vendée;85;52;VENDEE;PAYS DE LA LOIRE,,
85267;Sainte-Radégonde-des-Noyers;200073260;CC Sud Vendée Littoral;85;52;VENDEE;PAYS DE LA LOIRE,,
85280;Sallertaine;200071629;CC Challans-Gois Communauté;85;52;VENDEE;PAYS DE LA LOIRE,,
53010;Assé-le-Bérenger;200033298;CC des Coëvrons;53;52;MAYENNE;PAYS DE LA LOIRE,,
53013;Averton;200042182;CC du Mont des Avaloirs;53;52;MAYENNE;PAYS DE LA LOIRE,,
53059;La Chapelle-Rainsouin;200033298;CC des Coëvrons;53;52;MAYENNE;PAYS DE LA LOIRE,,
53110;Grez-en-Bouère;245300223;CC du Pays de Meslay-Grez;53;52;MAYENNE;PAYS DE LA LOIRE,,
53125;Landivy;245300389;CC du Bocage Mayennais;53;52;MAYENNE;PAYS DE LA LOIRE,,
53143;Maisoncelles-du-Maine;245300223;CC du Pays de Meslay-Grez;53;52;MAYENNE;PAYS DE LA LOIRE,,
53173;La Pallu;200042182;CC du Mont des Avaloirs;53;52;MAYENNE;PAYS DE LA LOIRE,,
53211;Saint-Denis-de-Gastines;245300355;CC de l'Ernée;53;52;MAYENNE;PAYS DE LA LOIRE,,
49003;Tuffalun;200071876;CA Saumur Val de Loire;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49010;Armaillé;244900809;CC Anjou Bleu Communauté;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49060;Chacé;200071876;CA Saumur Val de Loire;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49125;Doué-en-Anjou;200071876;CA Saumur Val de Loire;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49138;Les Bois d'Anjou;244900882;CC Baugeois Vallée;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49163;Jarzé Villages;200068955;CC Anjou Loir et Sarthe;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49219;Montsoreau;200071876;CA Saumur Val de Loire;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49341;Souzay-Champigny;200071876;CA Saumur Val de Loire;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49368;Vernantes;200071876;CA Saumur Val de Loire;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49371;Vezins;200071678;CA du Choletais;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
53004;Ampoigné;245300447;CC du Pays de Château-Gontier;53;52;MAYENNE;PAYS DE LA LOIRE,,
53051;Champéon;200055887;CC Mayenne Communauté;53;52;MAYENNE;PAYS DE LA LOIRE,,
53137;Loiron-Ruillé;245300306;CC du Pays de Loiron;53;52;MAYENNE;PAYS DE LA LOIRE,,
53152;Meslay-du-Maine;245300223;CC du Pays de Meslay-Grez;53;52;MAYENNE;PAYS DE LA LOIRE,,
53159;Montourtier;200033298;CC des Coëvrons;53;52;MAYENNE;PAYS DE LA LOIRE,,
53189;Rennes-en-Grenouilles;200055887;CC Mayenne Communauté;53;52;MAYENNE;PAYS DE LA LOIRE,,
53261;Soucé;245300389;CC du Bocage Mayennais;53;52;MAYENNE;PAYS DE LA LOIRE,,
44041;La Chevrolière;244400438;CC de Grand Lieu;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44080;Lavau-sur-Loire;200072734;CC Estuaire et Sillon;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44087;Machecoul-Saint-Même;200071546;CC Sud Retz Atlantique;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44162;Saint-Herblain;244400404;Nantes Métropole;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44171;Saint-Léger-les-Vignes;244400404;Nantes Métropole;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44199;Soudan;200072726;CC Châteaubriant-Derval;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44216;Vieillevigne;200067635;CA Clisson Sèvre et Maine;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
72002;Aillières-Beauvoir;200072676;CC Maine Saosnois;72;52;SARTHE;PAYS DE LA LOIRE,,
72033;Bernay-en-Champagne;200072718;CC de la Champagne Conlinoise et du Pays de Sillé;72;52;SARTHE;PAYS DE LA LOIRE,,
72073;Chaufour-Notre-Dame;247200132;CU Le Mans Métropole;72;52;SARTHE;PAYS DE LA LOIRE,,
72101;Courcemont;200072676;CC Maine Saosnois;72;52;SARTHE;PAYS DE LA LOIRE,,
72155;Laigné-en-Belin;247200447;CC Orée de Bercé - Belinois;72;52;SARTHE;PAYS DE LA LOIRE,,
72195;Mézeray;247200629;CC du Val de Sarthe;72;52;SARTHE;PAYS DE LA LOIRE,,
72197;Mézières-sous-Lavardin;200072718;CC de la Champagne Conlinoise et du Pays de Sillé;72;52;SARTHE;PAYS DE LA LOIRE,,
72293;Saint-Jean-du-Bois;247200629;CC du Val de Sarthe;72;52;SARTHE;PAYS DE LA LOIRE,,
72321;Saint-Symphorien;200072718;CC de la Champagne Conlinoise et du Pays de Sillé;72;52;SARTHE;PAYS DE LA LOIRE,,
72356;Thoiré-sur-Dinan;200070373;CC Loir-Lucé-Bercé;72;52;SARTHE;PAYS DE LA LOIRE,,
72361;Tresson;200072684;CC Le Gesnois Bilurien;72;52;SARTHE;PAYS DE LA LOIRE,,
85001;L'Aiguillon-sur-Mer;200073260;CC Sud Vendée Littoral;85;52;VENDEE;PAYS DE LA LOIRE,,
85041;Cezais;248500415;CC du Pays de la Châtaigneraie;85;52;VENDEE;PAYS DE LA LOIRE,,
85060;Château-d'Olonne;200071165;CA Les Sables d'Olonne;85;52;VENDEE;PAYS DE LA LOIRE,,
85077;Curzon;200071900;CC Moutierrois Talmondais;85;52;VENDEE;PAYS DE LA LOIRE,,
85129;Les Lucs-sur-Boulogne;200072882;CC de Vie et Boulogne;85;52;VENDEE;PAYS DE LA LOIRE,,
85158;Mouzeuil-Saint-Martin;200071934;CC Pays de Fontenay-Vendée;85;52;VENDEE;PAYS DE LA LOIRE,,
85161;Nieul-le-Dolent;248500530;CC du Pays des Achards;85;52;VENDEE;PAYS DE LA LOIRE,,
85163;Noirmoutier-en-l'Île;248500191;CC de l'Ile de Noirmoutier;85;52;VENDEE;PAYS DE LA LOIRE,,
85186;La Rabatelière;200071918;CC du Pays de Saint-Fulgent - les Essarts;85;52;VENDEE;PAYS DE LA LOIRE,,
85244;Saint-Martin-de-Fraigneau;200071934;CC Pays de Fontenay-Vendée;85;52;VENDEE;PAYS DE LA LOIRE,,
44055;La Baule-Escoublac;244400610;CA de la Presqu'île de Guérande Atlantique (Cap Atlantique);44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44071;Haute-Goulaine;200067635;CA Clisson Sèvre et Maine;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44141;La Remaudière;200067866;CC Sèvre et Loire;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44144;Riaillé;244400552;CC du Pays d'Ancenis;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44195;Savenay;200072734;CC Estuaire et Sillon;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44217;Vigneux-de-Bretagne;244400503;CC d'Erdre et Gesvres;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
49053;Brossay;200071876;CA Saumur Val de Loire;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49067;Chenillé-Champteussé;200071868;CC des Vallées du Haut-Anjou;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49209;Montigné-lès-Rairies;200068955;CC Anjou Loir et Sarthe;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49214;Montreuil-Juigné;244900015;CU Angers Loire Métropole;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49216;Montreuil-sur-Loir;200068955;CC Anjou Loir et Sarthe;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49244;Mauges-sur-Loire;200060010;CA Mauges Communauté;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49339;Soulaire-et-Bourg;244900015;CU Angers Loire Métropole;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49361;Varennes-sur-Loire;200071876;CA Saumur Val de Loire;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
72008;Arnage;247200132;CU Le Mans Métropole;72;52;SARTHE;PAYS DE LA LOIRE,,
72032;Berfay;200072692;CC des Vallées de la Braye et de l'Anille;72;52;SARTHE;PAYS DE LA LOIRE,,
72038;Boëssé-le-Sec;247200686;CC du Pays de l'huisne Sarthoise;72;52;SARTHE;PAYS DE LA LOIRE,,
72048;Briosne-lès-Sables;200072676;CC Maine Saosnois;72;52;SARTHE;PAYS DE LA LOIRE,,
72061;La Chapelle-d'Aligné;247200348;CC du Pays Fléchois;72;52;SARTHE;PAYS DE LA LOIRE,,
72088;Congé-sur-Orne;200072676;CC Maine Saosnois;72;52;SARTHE;PAYS DE LA LOIRE,,
72107;Crannes-en-Champagne;200040475;CC Loué - Brûlon - Noyen;72;52;SARTHE;PAYS DE LA LOIRE,,
72135;La Fontaine-Saint-Martin;200073112;CC Sud Sarthe;72;52;SARTHE;PAYS DE LA LOIRE,,
72139;Fyé;200072700;CC Haute Sarthe Alpes Mancelles;72;52;SARTHE;PAYS DE LA LOIRE,,
72149;Joué-en-Charnie;200040475;CC Loué - Brûlon - Noyen;72;52;SARTHE;PAYS DE LA LOIRE,,
72154;La Flèche;247200348;CC du Pays Fléchois;72;52;SARTHE;PAYS DE LA LOIRE,,
72156;Lamnay;247200686;CC du Pays de l'huisne Sarthoise;72;52;SARTHE;PAYS DE LA LOIRE,,
72184;Mareil-en-Champagne;200040475;CC Loué - Brûlon - Noyen;72;52;SARTHE;PAYS DE LA LOIRE,,
72210;Montreuil-le-Henri;200070373;CC Loir-Lucé-Bercé;72;52;SARTHE;PAYS DE LA LOIRE,,
72255;Rouessé-Vassé;200072718;CC de la Champagne Conlinoise et du Pays de Sillé;72;52;SARTHE;PAYS DE LA LOIRE,,
72304;Sainte-Osmane;200072692;CC des Vallées de la Braye et de l'Anille;72;52;SARTHE;PAYS DE LA LOIRE,,
72314;Saint-Pierre-du-Lorouër;200070373;CC Loir-Lucé-Bercé;72;52;SARTHE;PAYS DE LA LOIRE,,
72357;Thorée-les-Pins;247200348;CC du Pays Fléchois;72;52;SARTHE;PAYS DE LA LOIRE,,
53086;La Croixille;245300355;CC de l'Ernée;53;52;MAYENNE;PAYS DE LA LOIRE,,
53122;Jublains;200055887;CC Mayenne Communauté;53;52;MAYENNE;PAYS DE LA LOIRE,,
53161;Montsûrs-Saint-Céneré;200033298;CC des Coëvrons;53;52;MAYENNE;PAYS DE LA LOIRE,,
53185;Pré-en-Pail-Saint-Samson;200042182;CC du Mont des Avaloirs;53;52;MAYENNE;PAYS DE LA LOIRE,,
53187;Ravigny;200042182;CC du Mont des Avaloirs;53;52;MAYENNE;PAYS DE LA LOIRE,,
53191;La Roë;200048551;CC du Pays de Craon;53;52;MAYENNE;PAYS DE LA LOIRE,,
53200;Saint-Baudelle;200055887;CC Mayenne Communauté;53;52;MAYENNE;PAYS DE LA LOIRE,,
53244;Saint-Ouën-des-Vallons;200033298;CC des Coëvrons;53;52;MAYENNE;PAYS DE LA LOIRE,,
53270;Vieuvy;245300389;CC du Bocage Mayennais;53;52;MAYENNE;PAYS DE LA LOIRE,,
85040;La Caillère-Saint-Hilaire;200073260;CC Sud Vendée Littoral;85;52;VENDEE;PAYS DE LA LOIRE,,
85051;Chantonnay;248500340;CC Pays de Chantonnay;85;52;VENDEE;PAYS DE LA LOIRE,,
85080;Doix lès Fontaines;200071934;CC Pays de Fontenay-Vendée;85;52;VENDEE;PAYS DE LA LOIRE,,
85120;Landevieille;200023778;CC du Pays de Saint Gilles-Croix-de-Vie;85;52;VENDEE;PAYS DE LA LOIRE,,
85125;Loge-Fougereuse;248500415;CC du Pays de la Châtaigneraie;85;52;VENDEE;PAYS DE LA LOIRE,,
85145;Monsireigne;248500464;CC du Pays de Pouzauges;85;52;VENDEE;PAYS DE LA LOIRE,,
85191;La Roche-sur-Yon;248500589;CA La Roche-sur-Yon;85;52;VENDEE;PAYS DE LA LOIRE,,
85245;Saint-Martin-des-Fontaines;200071934;CC Pays de Fontenay-Vendée;85;52;VENDEE;PAYS DE LA LOIRE,,
85260;Saint-Paul-Mont-Penit;200072882;CC de Vie et Boulogne;85;52;VENDEE;PAYS DE LA LOIRE,,
85284;Soullans;248500258;CC Océan Marais de Monts;85;52;VENDEE;PAYS DE LA LOIRE,,
44015;Blain;244400453;CC de la Région de Blain;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44116;Paimboeuf;244400586;CC du Sud-Estuaire;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
